"Indicador","Sector","ISO Alfa3","ISO N","Código","País","Año","Valor","Unidad"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1973","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1974","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1975","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1976","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1977","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1978","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1979","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1980","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1981","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1982","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1983","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1984","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1985","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1986","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1987","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1988","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1989","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1990","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1991","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1992","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1993","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1994","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1995","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1996","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1997","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1998","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","1999","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2000","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2001","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2002","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2003","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2004","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2005","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2006","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2007","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2008","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2009","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2010","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2011","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2012","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2013","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2014","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2015","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2016","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2017","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2018","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2019","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2020","","GWh"
"Consumo de electricidad","Construcción y otros","","","Caribe","Trinidad & Tobago","2021","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1970","19","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1971","24","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1972","22","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1973","22","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1974","23","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1975","17","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1976","14","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1977","16","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1978","16","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1979","17","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1980","17","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1981","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1982","18.60000038147","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1983","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1984","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1985","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1986","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1987","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1988","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1989","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1990","17.39999961853","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1991","14","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1992","2.2999999523163","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1993","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1994","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1995","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1996","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1997","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1998","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","1999","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2000","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2001","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2002","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2003","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2004","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2005","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2006","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2007","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2008","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2009","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2010","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2011","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2012","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2013","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2014","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2015","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2016","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2017","","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2018","1.1629517","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2019","1.1629517","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2020","2.3259034","GWh"
"Consumo de electricidad","Transporte","URY","858","América Latina","Uruguay","2021","4.6518068","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1970","606","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1971","663","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1972","643","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1973","649","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1974","726","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1975","800","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1976","836","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1977","861","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1978","978","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1979","1040","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1980","1085","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1981","1129.1999511719","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1982","1028","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1983","1073.4000244141","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1984","1102.5","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1985","1139.6999511719","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1986","1235","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1987","1273.4000244141","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1988","1361.8000488281","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1989","1430.4000244141","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1990","1480.4000244141","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1991","1582.6999511719","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1992","1532.6999511719","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1993","1545.5","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1994","1546.6999511719","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1995","1309.5","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1996","1285.033203125","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1997","1300.1511230469","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1998","1407.1403808594","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","1999","1546.6915283203","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2000","1594.1860465116","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2001","1559.5182297","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2002","1454.8525767","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2003","1461.8302869","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2004","1615.3399113","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2005","1699.0724337","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2006","1710.7019507","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2007","1890.9594642","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2008","2442.19857","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2009","2406.1470673","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2010","2530.5828992","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2011","2525.9310924","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2012","2477.09","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2013","2628.270842","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2014","2906.2162983","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2015","3250.4500015","GWh"
"Consumo de electricidad","Industrial","URY","858","América Latina","Uruguay","2016","3530.7213612","GWh"
